EXOME_PHASE1_ID,EXOME_PHASE2_FULL_ID,SCH10411_ESID
,2424420-1-0238041878,2424420
MC.157584@1076254353,,5811175
MC.160703@1075641682,,2122031
MC.AMD119839@0124011289,,6912918
,2067942-1-0238096186,2067942
MC.AMD119870@0123890838,,1108116
,1355926-1-0238039337,1355926
,1843372-1-0238041916,1843372
MC.157230@1075641579,,8887224
,2656681-1-0238096752,2656681
MC.AMD119933@0124011233,,5083337
MC.159170@1075680598,,4425902
MC.158992@1075690389,,9851730
,1377901-1-0238041731,1377901
,1041204-1-0238042503,1041204
,2535312-1-0238039617,2535312
MC.AMD119993@0123911249,,3546796
MC.AMD120001@0123890629,,1581048
,2631065-1-0238040905,2631065
,2833047-1-0238042336,2833047
,1613066-1-0238041598,1613066
MC.163145@1082086956,,3155016
MC.158030@1075641637,,3854341
,1255326-1-0238060605,1255326
MC.AMD120102@0123889757,,1099663
,2202837-1-0238096039,2202837
MC.163125@1082086962,,9843065
,2279627-1-0238062249,2279627
MC.AMD120533@0124011445,,5897087
,2689723-1-0238042017,2689723
MC.AMD120558@0124010145,,6532174
,2526938-1-0224009444,2526938
,2373788-1-0224009393,2373788
MC.159538@1075678936,,5577991
,2420660-1-0238039640,2420660
MC.157905@1075690581,,9288333
MC.158390@1075642214,,4177885
,1111153-1-0238042540,1111153
,1565787-1-0238096755,1565787
MC.AMD120683@0124010117,,7304699
MC.158997@1075641716,,6157758
,2580752-1-0238095998,2580752
MC.AMD120160@0123861262,,6766435
MC.161157@1075642166,,4201215
,1922245-1-0238096636,1922245
,1131399-1-0238041151,1131399
,2829850-1-0238062019,2829850
,2417916-1-0238040350,2417916
MC.AMD100438@0123861840,,9173699
MC.158792@1075678488,,6510190
,2273589-1-0238040072,2273589
MC.AMD120257@0123861614,,5109160
MC.159948@1075642283,,6729212
,2407720-1-0238095193,2407720
MC.160126@1075676758,,2025585
MC.AMD120296@0124011296,,8611588
MC.AMD120299@0123910850,,3407051
MC.159265@1075678255,,6306932
,2512015-1-0238041099,2512015
,1231835-1-0238041579,1231835
,1556261-1-0238095667,1556261
MC.157576@1075641704,,1361681
,2546744-1-0238040099,2546744
MC.AMD120398@0123890830,,1229158
MC.AMD120406@0123911195,,8866536
MC.AMD120410@0123908335,,2952805
,2742853-1-0238041842,2742853
,2745517-1-0238039175,2745517
MC.AMD120437@0123909359,,6172983
MC.158142@1075680459,,8883610
MC.AMD120463@0123890868,,2999300
MC.AMD120473@0124011292,,5659958
MC.160218@1075690472,,1209806
MC.AMD120509@0123860967,,3452548
,2928884-1-0238062296,2928884
,2676759-1-0238041163,2676759
MC.AMD120767@0123908764,,9678767
,2983633-1-0238040048,2983633
MC.158988@1075641439,,5027502
,1295305-1-0224008786,1295305
MC.157723@1075641602,,6925292
,1567903-1-0238095458,1567903
MC.160456@1075678159,,6755361
MC.160075@1075714967,,5509009
MC.AMD120888@0124009911,,3266489
MC.AMD120898@0123908801,,2493068
MC.AMD120911@0124011017,,1351025
MC.159476@1075642081,,5113437
MC.AMD120918@0123908919,,8754248
MC.157812@0123948134,,7390281
,2887310-1-0238096073,2887310
,1995358-1-0238096214,1995358
,2069426-1-0238096889,2069426
,2737245-1-0238040646,2737245
,2545922-1-0238095481,2545922
,2790114-1-0238094250,2790114
,2179791-1-0238039685,2179791
MC.157440@1075641862,,6371656
MC.AMD121331@0123907473,,2925636
,1239141-1-0238038489,1239141
,2293570-1-0238039027,2293570
,1277642-1-0238041903,1277642
MC.161255@1075641698,,3917066
MC.AMD121388@0124008428,,7096497
,2387785-1-0238061662,2387785
MC.AMD121418@0123908384,,6756976
,2663575-1-0238041248,2663575
,1366130-1-0238095045,1366130
MC.AMD121465@0123909211,,7937702
MC.AMD121466@0123909212,,9865451
,2032224-1-0238095952,2032224
MC.AMD121487@0124013758,,9387209
,1184837-1-0224008281,1184837
,1978301-1-0224009507,1978301
,1735282-1-0238096096,1735282
MC.AMD120713@0124010036,,3332089
MC.AMD120722@0123861745,,4185859
MC.AMD100490@0123911703,,5620465
MC.157205@1075678539,,8508877
MC.157418@1075680586,,6920626
,1343300-1-0238061930,1343300
,1263102-1-0238039967,1263102
MC.157659@1075679050,,3349794
MC.160383@1075690311,,8393916
MC.157493@1075690696,,1043519
,2991050-1-0238039052,2991050
,1528235-1-0238041032,1528235
MC.157811@1075642250,,5492695
,2187877-1-0238042227,2187877
,1151504-1-0238095816,1151504
MC.163168@1082086966,,6040254
MC.AMD121117@0124011208,,9073992
MC.AMD100495@0123861443,,8776894
MC.AMD100499@0123908348,,6694269
MC.AMD121151@0124013748,,6658798
,2454802-1-0224008269,2454802
MC.160613@1075641938,,4488859
,1191795-1-0238040082,1191795
MC.AMD121182@0123889927,,1226834
MC.AMD121202@0124010024,,1275010
,2425861-1-0238040415,2425861
,2559514-1-0238095283,2559514
,1270003-1-0238042464,1270003
MC.158211@1075641514,,4108423
,2148601-1-0238096516,2148601
,2279644-1-0238042919,2279644
MC.159407@1075678684,,4876814
MC.AMD121565@0123911292,,5237326
MC.AMD121568@0123909887,,8432844
,1776059-1-0238096206,1776059
MC.AMD121572@0124011394,,4943066
,1355560-1-0238042915,1355560
MC.AMD121574@0123911406,,5870690
MC.161372@1075678829,,7622696
,1467048-1-0238060629,1467048
,1190726-1-0238095886,1190726
,1883018-1-0238038360,1883018
,1383931-1-0238096095,1383931
MC.160182@1075714905,,3937910
,2849716-1-0224009347,2849716
MC.155625@1075641488,,7199401
,1372541-1-0238040828,1372541
MC.157809@1075679182,,4443668
,2028699-1-0238038443,2028699
,2304332-1-0238062250,2304332
MC.160355@1075680387,,5033034
,1054565-1-0238061688,1054565
,2240362-1-0224009378,2240362
MC.AMD100523@0123890713,,4065908
,2897842-1-0238040971,2897842
MC.157800@1075690399,,5008620
MC.159774@1076254330,,7246659
MC.AMD137631@0124015166,,5383963
,2265721-1-0238039379,2265721
,2424690-1-0224009447,2424690
MC.160682@1075642032,,6880282
MC.AMD121952@0123861057,,7048389
,2534638-1-0238042470,2534638
MC.160541@1075690428,,9839384
MC.161108@1075642423,,9212214
MC.AMD121968@0123908819,,7900075
,2714044-1-0238041088,2714044
MC.160693@1075678738,,5661514
MC.160086@1075680844,,7624004
MC.158235@1075641563,,1244045
,1695298-1-0238041910,1695298
MC.AMD122029@0123861472,,7572670
,1625077-1-0238096571,1625077
,1050077-1-0238039818,1050077
MC.160739@1075691376,,4436865
MC.AMD100564@0123889352,,8114716
,1119519-1-0238042759,1119519
,1609114-1-0238040014,1609114
,2160001-1-0238042177,2160001
MC.AMD122362@0123909333,,6490277
MC.160401@1076254690,,6243408
MC.159947@1075680784,,6187196
,1481040-1-0238042243,1481040
MC.AMD122419@0123890857,,7709754
,2579816-1-0238039659,2579816
,1533204-1-0238042293,1533204
MC.AMD121761@0124011425,,5225870
,2171394-1-0238096179,2171394
,2654910-1-0238095598,2654910
,2943321-1-0238040143,2943321
MC.AMD100529@0123861700,,2609670
,1374829-1-0238096835,1374829
MC.AMD121800@0123910919,,1474443
,1217249-1-0238096850,1217249
,1843862-1-0238041383,1843862
,2307970-1-0238042371,2307970
MC.159230@1076254641,,1571577
MC.159777@1075690359,,5902878
,1641148-1-0238041917,1641148
MC.160829@1075690269,,6964905
MC.AMD121892@0124013437,,6091211
MC.AMD122096@0123861625,,9722447
,2240430-1-0224009462,2240430
MC.160888@1075690186,,8795064
,2592070-1-0238060585,2592070
MC.159257@1075678898,,8047523
MC.159390@1075690153,,9643955
,1910989-1-0238039213,1910989
,2520036-1-0238041851,2520036
MC.AMD122156@0123861493,,5865934
,2383261-1-0238095375,2383261
,2057468-1-0238060648,2057468
MC.AMD122188@0123911536,,9677504
,2710949-1-0238096797,2710949
,1078492-1-0238039150,1078492
,2036775-1-0238096647,2036775
MC.AMD122248@0123889446,,9382541
,1469256-1-0238043005,1469256
MC.AMD122260@0124011148,,7406020
,2455489-1-0224009389,2455489
,2143422-1-0238042040,2143422
MC.158955@1075641438,,9643869
MC.AMD100589@0123861072,,9423736
MC.161117@1075714902,,5582498
,2146979-1-0238095852,2146979
,2746086-1-0238041274,2746086
MC.AMD122589@0123907443,,9218357
,2380716-1-0238061677,2380716
,1508210-1-0238061641,1508210
MC.158788@1075680516,,8605797
,1408728-1-0238062079,1408728
,2443814-1-0224009512,2443814
,1449106-1-0238042100,1449106
,2635906-1-0238040138,2635906
,1080105-1-0238038993,1080105
MC.AMD122652@0123861841,,8736886
MC.158810@1075679118,,4227273
MC.163167@1082087120,,5758602
MC.160691@1075680517,,8846427
MC.160724@1075641546,,3179671
,2625931-1-0238060710,2625931
,1654506-1-0238038511,1654506
MC.161376@1075680318,,9041155
MC.160364@1075678636,,4442819
MC.AMD100633@0123861401,,3203480
MC.158958@1075714931,,6824835
,2447597-1-0224009245,2447597
,1596972-1-0238041665,1596972
,1844715-1-0238040244,1844715
,1514522-1-0238041769,1514522
MC.160428@1075691362,,1211106
MC.159488@1075690148,,1807395
MC.AMD123020@0123910550,,4734858
,1019068-1-0238041046,1019068
MC.161044@1075679140,,6749474
MC.AMD123055@0124010188,,1972684
,1277923-1-0238038871,1277923
,1521574-1-0238096120,1521574
MC.157285@1076254007,,9430954
MC.AMD123083@0123861732,,2965749
,1664440-1-0238061872,1664440
,2278538-1-0238061713,2278538
,2949730-1-0224009344,2949730
,2094353-1-0238096513,2094353
,1487136-1-0238096814,1487136
MC.AMD123126@0123908391,,2167676
,1708915-1-0238040106,1708915
,1391586-1-0238041706,1391586
MC.159743@1075678826,,6543326
,2188281-1-0238040738,2188281
,1407003-1-0238095836,1407003
,1153043-1-0238040362,1153043
,2366593-1-0238039143,2366593
MC.AMD122502@0124011176,,4797240
,1015185-1-0238039388,1015185
,2716335-1-0238041041,2716335
,2826478-1-0238040052,2826478
,1185543-1-0224009467,1185543
,2174245-1-0238041006,2174245
MC.AMD122677@0123910469,,7897783
,1580408-1-0238041343,1580408
MC.156134@1075680768,,6364140
MC.AMD122682@0123909550,,9910179
MC.159895@1075642428,,6121521
,2617781-1-0238094636,2617781
,2530022-1-0238039426,2530022
MC.AMD122714@0124010996,,3680862
,1223527-1-0238062239,1223527
,2173918-1-0238041874,2173918
,1049808-1-0238060713,1049808
,1691583-1-0238041141,1691583
,1946428-1-0238094291,1946428
,1624915-1-0224009411,1624915
,1708013-1-0238061689,1708013
,1419952-1-0238062231,1419952
MC.162935@1082086989,,4424053
MC.160846@1075690498,,7637296
MC.158569@1075690865,,6554639
,2124436-1-0238041871,2124436
,1005286-1-0238040729,1005286
MC.AMD122849@0123911362,,4087312
MC.AMD137552@0124014220,,7749863
,2765724-1-0238042153,2765724
,2523700-1-0238095201,2523700
,1088893-1-0238062290,1088893
,1868935-1-0238038378,1868935
MC.157255@1075679060,,3749591
MC.159353@1075678180,,3542601
,2113383-1-0238038277,2113383
,2280834-1-0238040871,2280834
MC.159651@1075678124,,8198362
MC.158715@1076253979,,2842214
MC.158422@1076254417,,4533900
MC.AMD123414@0124015182,,1152043
MC.AMD123439@0124014824,,6468776
,1472253-1-0238039289,1472253
,2601816-1-0238042951,2601816
MC.AMD123468@0123909404,,4656279
,1715097-1-0238060645,1715097
MC.158843@1075642177,,1942721
MC.158270@1075678773,,4455652
,1881330-1-0238042330,1881330
MC.AMD123529@0123909259,,6373437
,1083375-1-0224009280,1083375
MC.160868@1075680307,,7492667
,1120245-1-0238060644,1120245
,2408294-1-0238039122,2408294
,1183159-1-0238042810,1183159
MC.AMD123624@0123909799,,8146162
,2873240-1-0224009308,2873240
MC.161079@1075690516,,4197090
MC.158864@1076252284,,2115849
MC.AMD123888@0123909379,,1834000
,2933385-1-0238039490,2933385
,1891281-1-0238096109,1891281
,1046168-1-0238094591,1046168
MC.AMD123927@0123909808,,7555559
MC.AMD123928@0123889401,,8732695
MC.159374@1075680355,,9180337
,1431407-1-0224008225,1431407
MC.157598@1075641424,,6376052
MC.159522@0123948129,,9581083
,2424388-1-0238096691,2424388
,2452722-1-0238041636,2452722
MC.157816@1075678305,,8460305
,2538849-1-0238095856,2538849
,2054375-1-0238040382,2054375
,1307787-1-0238095235,1307787
MC.AMD123200@0123911418,,9814140
MC.AMD123221@0123890553,,9183568
MC.158919@1075679110,,8996246
MC.155147@1076254548,,4379982
MC.160468@1075678432,,4512592
,2048008-1-0238042808,2048008
,2444435-1-0238042563,2444435
MC.AMD123708@0123908427,,5888251
MC.163118@1082086261,,6552938
MC.AMD123756@0123908810,,5619426
MC.157336@1075678903,,2845541
MC.AMD123776@0124011416,,4848358
MC.AMD123802@0123861112,,7895701
MC.160711@1075680346,,3452831
MC.158975@1076254572,,3171019
MC.AMD100694@0123861635,,9702688
MC.AMD123840@0123911203,,8360819
,2475370-1-0238042943,2475370
,2680281-1-0238096912,2680281
MC.AMD123862@0123909588,,3108919
MC.AMD123877@0124011008,,4039535
,1464335-1-0238095907,1464335
MC.158921@1075690539,,3181550
,2720689-1-0238041247,2720689
MC.161363@1076254170,,1001291
,2882187-1-0238061712,2882187
,1083325-1-0238038507,1083325
MC.AMD124291@0123889769,,3467821
,1895740-1-0238041214,1895740
,1747307-1-0238040433,1747307
,1643477-1-0238040384,1643477
,1881720-1-0238038819,1881720
,1463043-1-0238041175,1463043
,1299363-1-0238060636,1299363
,2806888-1-0224009466,2806888
MC.AMD124362@0123861818,,8742593
,1504514-1-0238095604,1504514
,1508406-1-0238060609,1508406
,1778854-1-0238060628,1778854
,2879125-1-0238039758,2879125
,1747807-1-0238039939,1747807
,1651873-1-0238095829,1651873
,1432696-1-0238040688,1432696
,1660580-1-0238038929,1660580
MC.AMD100753@0123861400,,5947783
,1373314-1-0224008779,1373314
MC.163113@1082087099,,9166430
,2399135-1-0238041571,2399135
,2004095-1-0238038316,2004095
,1071818-1-0238042967,1071818
MC.157564@1075690839,,3668997
MC.160026@1076254159,,6464917
,1503026-1-0238041282,1503026
MC.158433@1076254156,,8505220
MC.160118@1075642198,,7526957
,2001578-1-0224009385,2001578
,2008244-1-0238040257,2008244
,1679939-1-0238039010,1679939
,2306460-1-0238042219,2306460
,2894927-1-0238040379,2894927
,1457937-1-0224008811,1457937
,2974124-1-0238040496,2974124
,1314076-1-0238038866,1314076
MC.AMD123998@0124013404,,7104016
MC.158405@1075690149,,4303317
,1438284-1-0238094154,1438284
,1459874-1-0238038167,1459874
,2698084-1-0238040034,2698084
,1553710-1-0238038466,1553710
,2280338-1-0238039334,2280338
MC.AMD124087@0124010147,,3760330
,2420414-1-0238096300,2420414
MC.AMD124137@0123890670,,2360075
,1586613-1-0224008243,1586613
MC.157975@1075691415,,1659432
,2569233-1-0238061849,2569233
,1434032-1-0238038531,1434032
,2161640-1-0238040914,2161640
,1360305-1-0238042428,1360305
,2780820-1-0238041974,2780820
,1047998-1-0238096091,1047998
MC.AMD124606@0123909162,,2422065
MC.AMD100764@0123889525,,8478222
MC.AMD124619@0123890820,,2874690
MC.158351@1075642128,,9917206
,1848181-1-0238041924,1848181
MC.AMD124711@0123910543,,1720426
MC.157885@1075642091,,4523542
,1519363-1-0238060657,1519363
,2007575-1-0238041907,2007575
,2859299-1-0238096792,2859299
,1533920-1-0224008831,1533920
,2304299-1-0238060576,2304299
,2657094-1-0238096440,2657094
,1818468-1-0238062260,1818468
,2965808-1-0238041118,2965808
MC.161130@1075680789,,4136609
,2111006-1-0238038953,2111006
MC.AMD100800@0123861667,,2187465
,1931931-1-0238061906,1931931
,2056855-1-0238041207,2056855
,1453070-1-0238041165,1453070
MC.AMD125064@0123890495,,5948172
MC.AMD125065@0123890697,,9273882
,1683004-1-0238042045,1683004
MC.156380@1075641665,,5060739
,2468989-1-0238061892,2468989
MC.158739@1075691080,,5392217
,1803446-1-0238095188,1803446
,2925004-1-0238095622,2925004
,2282803-1-0238041947,2282803
MC.157441@1076254972,,7671911
,1501539-1-0238040218,1501539
,1235168-1-0238038598,1235168
MC.158991@1075677140,,9868073
,1418914-1-0238039735,1418914
,2888282-1-0238096328,2888282
,2465987-1-0238040335,2465987
,2143729-1-0238060604,2143729
MC.159137@1075690806,,4278921
MC.AMD125550@0124011061,,2847534
,1460428-1-0224009307,1460428
MC.159142@1075678627,,5372061
,2479880-1-0238096160,2479880
MC.158473@1075680097,,5316562
MC.157831@1075680088,,2737381
,2342281-1-0238038869,2342281
,2007433-1-0238042806,2007433
MC.158691@1075678796,,4409611
,1817537-1-0238040467,1817537
,2611724-1-0238040361,2611724
,2330036-1-0238094335,2330036
MC.AMD125636@0123911681,,3029551
,2076459-1-0238042198,2076459
MC.AMD124922@0124009838,,3559896
MC.AMD125238@0123911456,,9643757
MC.AMD125250@0123911271,,1846018
MC.160207@1075680767,,1871621
,2510562-1-0238094616,2510562
MC.157506@1075642181,,9958906
,1472023-1-0238039826,1472023
,1985455-1-0238095420,1985455
MC.AMD125285@0123889264,,3552878
,2716571-1-0224008825,2716571
,2561451-1-0238041226,2561451
MC.AMD125307@0123911141,,3193840
MC.158002@1075641594,,3234764
,2609210-1-0238096152,2609210
MC.AMD100833@0124008451,,2441321
,1917763-1-0238038208,1917763
,1320654-1-0238042849,1320654
,1715868-1-0238042176,1715868
,1849563-1-0224008203,1849563
,2487121-1-0224008230,2487121
,2555323-1-0238042051,2555323
MC.157865@1075678975,,7252141
,1284855-1-0238042792,1284855
,1589968-1-0238040931,1589968
,1943668-1-0238038912,1943668
,1973343-1-0238042930,1973343
,1701685-1-0238096327,1701685
,1074329-1-0224009304,1074329
,1740987-1-0238062075,1740987
,1638516-1-0238095054,1638516
MC.162972@1082087080,,1053377
,2296808-1-0238040475,2296808
,1965355-1-0238096398,1965355
MC.160611@1075680368,,4850168
,1967771-1-0238039396,1967771
MC.162939@1082086277,,6795123
,1891722-1-0238038984,1891722
,1897774-1-0238040845,1897774
,2899714-1-0238095075,2899714
MC.157776@1075677107,,4504786
MC.AMD125975@0123910545,,9617933
,1406945-1-0238039692,1406945
,2458637-1-0238042053,2458637
MC.AMD125999@0123859605,,3357706
MC.159101@1075690170,,8683370
MC.AMD126019@0123861410,,7997248
MC.AMD100905@0124013695,,5948213
MC.AMD100908@0124014881,,5378013
,1909834-1-0238039599,1909834
MC.163040@1082086955,,4438819
MC.AMD126069@0124010907,,6557488
,2623290-1-0238040336,2623290
,1925967-1-0238094212,1925967
,2623160-1-0238095868,2623160
,1282915-1-0238039681,1282915
,2032291-1-0238039638,2032291
,1216140-1-0238096081,1216140
,2187847-1-0238096428,2187847
MC.157557@1075679136,,8009818
MC.160331@1075680414,,9995715
MC.163032@1082086344,,3779985
,1744248-1-0238038800,1744248
,1668900-1-0238040710,1668900
,2180560-1-0238042999,2180560
,2983285-1-0238096538,2983285
,2424873-1-0224008775,2424873
,2627573-1-0238038805,2627573
MC.AMD100932@0124013378,,8242092
,1255145-1-0238038774,1255145
,1709042-1-0238060707,1709042
,2435023-1-0238038421,2435023
MC.158577@1075678403,,6965402
,2865911-1-0238040314,2865911
,1776056-1-0238042114,1776056
,1287194-1-0238039201,1287194
,1642414-1-0238094962,1642414
,1995329-1-0238039962,1995329
,2386489-1-0238040363,2386489
MC.157697@1076254331,,6297538
,1788605-1-0238096630,1788605
,2489584-1-0238039652,2489584
,2856475-1-0238040602,2856475
,1351630-1-0238096601,1351630
MC.157674@1075679205,,3399809
,1272884-1-0238096646,1272884
MC.160998@1075690286,,9152829
MC.156043@1075690641,,1377305
,1608529-1-0238096888,1608529
,2794035-1-0238095842,2794035
,2526577-1-0238095371,2526577
MC.AMD126391@0124011018,,9726972
,1657969-1-0238095513,1657969
,1105862-1-0238095552,1105862
,1970718-1-0238041050,1970718
MC.AMD126420@0123907406,,8341863
,2180327-1-0238096585,2180327
MC.AMD126459@0123890963,,4360044
,1778817-1-0238096190,1778817
,1677295-1-0238042234,1677295
,2884751-1-0238095586,2884751
,1819437-1-0238040470,1819437
,2486834-1-0238039343,2486834
,1589338-1-0238095270,1589338
,1483106-1-0238042841,1483106
,2726322-1-0238096130,2726322
,2686894-1-0238038513,2686894
MC.158074@1075691078,,3727535
,2029881-1-0238039448,2029881
,1676499-1-0238096871,1676499
,2507285-1-0238038701,2507285
,1785179-1-0238042174,1785179
MC.AMD126526@0124013756,,5468099
,1717632-1-0238095505,1717632
,1575329-1-0238095761,1575329
,2355016-1-0238095399,2355016
MC.AMD100956@0123911369,,1947955
,1470456-1-0238038594,1470456
,2734106-1-0238042197,2734106
MC.158851@1075690637,,2975228
,2372518-1-0238039672,2372518
,1508289-1-0238096681,1508289
,1081925-1-0238042183,1081925
,1686655-1-0238041155,1686655
,2968534-1-0238095961,2968534
MC.160308@1075690200,,3341843
,2036829-1-0238039205,2036829
,1932418-1-0238042095,1932418
,1663872-1-0238039938,1663872
,2426234-1-0238039621,2426234
,1603577-1-0238096510,1603577
MC.AMD126688@0123890342,,6832616
MC.AMD126695@0123909173,,1053470
,2375467-1-0238095611,2375467
MC.AMD126699@0123890411,,6051944
,1340597-1-0238096044,1340597
,1962905-1-0224009529,1962905
MC.159500@1075690656,,8096456
,2501531-1-0238038693,2501531
,1715836-1-0238094464,1715836
,2747349-1-0238041509,2747349
,1478869-1-0238096939,1478869
MC.AMD101000@0124011507,,4640536
,1832649-1-0238094234,1832649
,2306778-1-0238096608,2306778
,1153979-1-0238095233,1153979
,1853807-1-0238040769,1853807
,2207767-1-0238038261,2207767
,1650484-1-0238038898,1650484
,1535052-1-0238040290,1535052
MC.159985@1075642137,,1272098
MC.AMD127047@0123910219,,4474410
MC.158493@1075680504,,5687499
,2697348-1-0238095956,2697348
,2272150-1-0238038933,2272150
MC.162990@1082086260,,1091321
,1925414-1-0238039021,1925414
MC.158662@1075642405,,6749930
MC.157513@1076254032,,2069056
,2477406-1-0238042872,2477406
,1364264-1-0238041638,1364264
MC.161242@1075678112,,9974010
,1602709-1-0238039787,1602709
,2701879-1-0238061907,2701879
,1119828-1-0238095889,1119828
,1724433-1-0238095601,1724433
,2650860-1-0238041967,2650860
,2778279-1-0238061870,2778279
,1073923-1-0238042194,1073923
,1558951-1-0238042080,1558951
,2612102-1-0238094584,2612102
MC.160717@1076254942,,2285305
MC.AMD126832@0123890975,,9024517
,2925608-1-0238042945,2925608
,2595999-1-0238039247,2595999
,1605659-1-0238096052,1605659
,1110571-1-0238042226,1110571
,2297902-1-0238041697,2297902
,2338723-1-0238043010,2338723
,1308664-1-0238060704,1308664
,1038757-1-0238094986,1038757
,2013922-1-0238039174,2013922
,2935921-1-0238040407,2935921
,2385704-1-0238039605,2385704
,2158384-1-0238096116,2158384
,1842419-1-0238038348,1842419
MC.AMD127233@0123908807,,5153949
,2282231-1-0238039684,2282231
,1724388-1-0238096105,1724388
MC.160398@1075642015,,1305872
MC.160531@1075680584,,2679172
,1815029-1-0238039405,1815029
,1874157-1-0238041703,1874157
,2975359-1-0238041573,2975359
,2058289-1-0238038130,2058289
,1618084-1-0238042494,1618084
MC.159771@1075690430,,6988952
,1258999-1-0238096142,1258999
,1086835-1-0238041439,1086835
,1815409-1-0238038206,1815409
,1901254-1-0238094287,1901254
MC.AMD101042@0123909320,,4737055
,1171522-1-0238039065,1171522
,1095731-1-0238096212,1095731
,2480329-1-0224009357,2480329
,2988197-1-0238041882,2988197
MC.160083@1075678143,,3873150
,1433169-1-0238042597,1433169
,2375023-1-0238039472,2375023
,1705668-1-0238041314,1705668
MC.160865@1075678803,,8966898
,2496212-1-0238038775,2496212
,2740339-1-0238061355,2740339
,2145365-1-0238039310,2145365
,2248661-1-0238095041,2248661
MC.159760@1075690178,,3185329
,2384598-1-0238042509,2384598
,1492034-1-0224008199,1492034
,1553054-1-0238041721,1553054
MC.AMD101011@0123909368,,1194752
,2274703-1-0238041143,2274703
,1777753-1-0238042238,1777753
,1054569-1-0238039969,1054569
,1041003-1-0238041758,1041003
,1228859-1-0238040498,1228859
MC.157297@1075680134,,9859954
,2269473-1-0238040307,2269473
,1737344-1-0238039985,1737344
,1290209-1-0238041782,1290209
,1322876-1-0238041304,1322876
,2440669-1-0238038463,2440669
,1643887-1-0238039785,1643887
MC.AMD101051@0123889533,,3917134
MC.AMD127520@0123860974,,1034137
,1422296-1-0238096480,1422296
MC.160709@1075678849,,6342284
MC.AMD127552@0123907461,,9467404
,1694019-1-0238039479,1694019
,2773559-1-0224008850,2773559
,2149572-1-0224008234,2149572
,2683477-1-0238039123,2683477
,1905535-1-0238039623,1905535
MC.163016@1082086991,,1202127
,1542779-1-0238042201,1542779
,2104671-1-0238040920,2104671
,2002663-1-0238039038,2002663
,2894728-1-0238096642,2894728
,1437407-1-0238039943,1437407
,1800484-1-0238039463,1800484
,2021466-1-0238041784,2021466
MC.AMD137638@0124015136,,9367704
,1407088-1-0238096071,1407088
MC.AMD101094@0124013435,,4237491
,1812555-1-0238040465,1812555
,1731016-1-0238040122,1731016
,2513513-1-0238096057,2513513
MC.AMD101101@0123909309,,4350215
,1348144-1-0238042173,1348144
,2044414-1-0238039928,2044414
,2893914-1-0238040898,2893914
MC.AMD101105@0124010081,,5135581
MC.AMD127985@0123911360,,9507952
MC.160702@0123948118,,1557268
,1540427-1-0238038824,1540427
,1848809-1-0238039893,1848809
,1789468-1-0238041733,1789468
,2087749-1-0238039629,2087749
,2604882-1-0224009484,2604882
MC.AMD128325@0124009917,,6846091
,1005755-1-0238096382,1005755
,1896963-1-0238096134,1896963
,1829840-1-0238096654,1829840
,2878995-1-0238061415,2878995
,1277926-1-0238096614,1277926
,2890264-1-0238041918,2890264
MC.AMD127814@0123909126,,4613161
,2335404-1-0224008232,2335404
MC.157730@1075641619,,1350342
,2193213-1-0238042535,2193213
MC.AMD128061@0124010958,,9143217
,2856608-1-0238038163,2856608
MC.AMD128073@0123911688,,7631617
MC.AMD128074@0123911700,,2193825
MC.AMD101118@0124011546,,3079276
,2608402-1-0238039809,2608402
MC.AMD101122@0123889408,,4645368
,2048714-1-0238096777,2048714
,1020802-1-0238096711,1020802
,2604231-1-0238095391,2604231
,1014266-1-0238038519,1014266
,2646250-1-0238041574,2646250
MC.AMD137560@0124015168,,1798709
,2028937-1-0238039193,2028937
,1527806-1-0238038384,1527806
MC.AMD128154@0123910851,,8510164
MC.157841@1075641883,,4821202
MC.AMD128161@0123910938,,6890425
,1809692-1-0238061971,1809692
,1849146-1-0238038671,1849146
,2889036-1-0238041930,2889036
,2681071-1-0238039708,2681071
,2859058-1-0238096563,2859058
,1573256-1-0238096881,1573256
MC.AMD128208@0124011459,,4746412
,1908226-1-0238096393,1908226
,2325799-1-0238040523,2325799
,1619642-1-0238042448,1619642
MC.AMD101135@0123861306,,8698796
,1461042-1-0238041251,1461042
,2394888-1-0238039443,2394888
,1955833-1-0238042089,1955833
MC.AMD137639@0124014204,,3797755
MC.AMD101140@0123908331,,3452890
MC.AMD128283@0123890880,,8685920
,2715780-1-0238095114,2715780
MC.160198@1075678844,,8836371
,1637590-1-0238095541,1637590
MC.159866@1075678764,,8742600
,1259070-1-0238095011,1259070
,2181123-1-0238038764,2181123
,2797353-1-0238096316,2797353
,2111476-1-0238095004,2111476
,2735678-1-0238095609,2735678
,1176608-1-0238062177,1176608
,1505449-1-0238042435,1505449
MC.AMD128678@0123890414,,5212453
MC.158645@1075678513,,7186308
,1290662-1-0238038287,1290662
,1767174-1-0224009266,1767174
,2075309-1-0238096361,2075309
,2293319-1-0238039086,2293319
,2296726-1-0238039511,2296726
,2187652-1-0238040025,2187652
,2030323-1-0238062122,2030323
,1296296-1-0238096232,1296296
,2412145-1-0238038446,2412145
MC.161109@1075680436,,6954784
,2170347-1-0238039544,2170347
,2381712-1-0238039214,2381712
,2230555-1-0238061512,2230555
,2789293-1-0238061563,2789293
,1081895-1-0238095241,1081895
,1277602-1-0238040167,1277602
,2182015-1-0238061887,2182015
,1012875-1-0238038269,1012875
,1971838-1-0238096429,1971838
